schema_version,map,starting_players_total,lobby_capacity,observed_from_start,wave_1_time_left,wave_1_players_at_roll,wave_1_disasters,wave_1_players_after,wave_1_deaths,wave_1_survival_fraction,wave_1_mortality_fraction,wave_2_time_left,wave_2_players_at_roll,wave_2_disasters,wave_2_players_after,wave_2_deaths,wave_2_survival_fraction,wave_2_mortality_fraction,wave_3_time_left,wave_3_players_at_roll,wave_3_disasters,wave_3_players_after,wave_3_deaths,wave_3_survival_fraction,wave_3_mortality_fraction,wave_count,end_players_total,total_deaths,end_survival_fraction,disaster_count,all_disasters,recorder_moving,player_count_basis,recorder_alive_at_game_start,game_start_players_model,before_wave_1_losses_total_raw,before_wave_1_losses_model,recorder_alive_wave_1_roll,wave_1_players_at_roll_model,wave_1_players_after_model,recorder_alive_wave_2_roll,wave_2_players_at_roll_model,wave_2_players_after_model,recorder_alive_wave_3_roll,wave_3_players_at_roll_model,wave_3_players_after_model,recorder_alive_end,end_players_model,total_deaths_model,end_survival_fraction_model,prediction_model,percentage_based_averages,wave_specific,prediction_wave_1_end_players,prediction_wave_2_end_players,prediction_wave_3_end_players,ticket_to_ride_loss,complete_game,disaster_chat_deaths,fall,void,misc,wave_1_fall,wave_1_void,wave_1_misc,wave_2_fall,wave_2_void,wave_2_misc,wave_3_fall,wave_3_void,wave_3_misc,wave_1_active_disasters,wave_1_deaths_acid_rain,wave_1_deaths_anvil_rain,wave_1_deaths_bat_swarm,wave_1_deaths_blackout,wave_1_deaths_disco,wave_1_deaths_dragons,wave_1_deaths_flood,wave_1_deaths_fragile_ground,wave_1_deaths_grounded,wave_1_deaths_half_health,wave_1_deaths_hot_potato,wave_1_deaths_hypixel_says,wave_1_deaths_lightning,wave_1_deaths_meteor_shower,wave_1_deaths_nuke,wave_1_deaths_purge,wave_1_deaths_red_light_green_light,wave_1_deaths_sinkhole,wave_1_deaths_solar_flare,wave_1_deaths_stampede,wave_1_deaths_swappage,wave_1_deaths_the_floor_is_lava,wave_1_deaths_tnt_rain,wave_1_deaths_tornado,wave_1_deaths_werewolf,wave_1_deaths_withers,wave_1_deaths_zombie_apocalypse,wave_2_active_disasters,wave_2_deaths_acid_rain,wave_2_deaths_anvil_rain,wave_2_deaths_bat_swarm,wave_2_deaths_blackout,wave_2_deaths_disco,wave_2_deaths_dragons,wave_2_deaths_flood,wave_2_deaths_fragile_ground,wave_2_deaths_grounded,wave_2_deaths_half_health,wave_2_deaths_hot_potato,wave_2_deaths_hypixel_says,wave_2_deaths_lightning,wave_2_deaths_meteor_shower,wave_2_deaths_nuke,wave_2_deaths_purge,wave_2_deaths_red_light_green_light,wave_2_deaths_sinkhole,wave_2_deaths_solar_flare,wave_2_deaths_stampede,wave_2_deaths_swappage,wave_2_deaths_the_floor_is_lava,wave_2_deaths_tnt_rain,wave_2_deaths_tornado,wave_2_deaths_werewolf,wave_2_deaths_withers,wave_2_deaths_zombie_apocalypse,wave_3_active_disasters,wave_3_deaths_acid_rain,wave_3_deaths_anvil_rain,wave_3_deaths_bat_swarm,wave_3_deaths_blackout,wave_3_deaths_disco,wave_3_deaths_dragons,wave_3_deaths_flood,wave_3_deaths_fragile_ground,wave_3_deaths_grounded,wave_3_deaths_half_health,wave_3_deaths_hot_potato,wave_3_deaths_hypixel_says,wave_3_deaths_lightning,wave_3_deaths_meteor_shower,wave_3_deaths_nuke,wave_3_deaths_purge,wave_3_deaths_red_light_green_light,wave_3_deaths_sinkhole,wave_3_deaths_solar_flare,wave_3_deaths_stampede,wave_3_deaths_swappage,wave_3_deaths_the_floor_is_lava,wave_3_deaths_tnt_rain,wave_3_deaths_tornado,wave_3_deaths_werewolf,wave_3_deaths_withers,wave_3_deaths_zombie_apocalypse,deaths_acid_rain,deaths_anvil_rain,deaths_bat_swarm,deaths_blackout,deaths_disco,deaths_dragons,deaths_flood,deaths_fragile_ground,deaths_grounded,deaths_half_health,deaths_hot_potato,deaths_hypixel_says,deaths_lightning,deaths_meteor_shower,deaths_nuke,deaths_purge,deaths_red_light_green_light,deaths_sinkhole,deaths_solar_flare,deaths_stampede,deaths_swappage,deaths_the_floor_is_lava,deaths_tnt_rain,deaths_tornado,deaths_werewolf,deaths_withers,deaths_zombie_apocalypse,game_start_total_health,wave_1_total_health,wave_2_total_health,wave_3_total_health,wave_1_player_01_health,wave_1_player_02_health,wave_1_player_03_health,wave_1_player_04_health,wave_1_player_05_health,wave_1_player_06_health,wave_1_player_07_health,wave_1_player_08_health,wave_1_player_09_health,wave_1_player_10_health,wave_1_player_11_health,wave_1_player_12_health,wave_1_player_13_health,wave_1_player_14_health,wave_1_player_15_health,wave_1_player_16_health,wave_2_player_01_health,wave_2_player_02_health,wave_2_player_03_health,wave_2_player_04_health,wave_2_player_05_health,wave_2_player_06_health,wave_2_player_07_health,wave_2_player_08_health,wave_2_player_09_health,wave_2_player_10_health,wave_2_player_11_health,wave_2_player_12_health,wave_2_player_13_health,wave_2_player_14_health,wave_2_player_15_health,wave_2_player_16_health,wave_3_player_01_health,wave_3_player_02_health,wave_3_player_03_health,wave_3_player_04_health,wave_3_player_05_health,wave_3_player_06_health,wave_3_player_07_health,wave_3_player_08_health,wave_3_player_09_health,wave_3_player_10_health,wave_3_player_11_health,wave_3_player_12_health,wave_3_player_13_health,wave_3_player_14_health,wave_3_player_15_health,wave_3_player_16_health
6,Area 52,16,16,true,206,16,Flood | Swappage,11,5,0.6875,0.3125,143,11,Dragons,9,2,0.8181818181818182,0.18181818181818182,63,9,TNT Rain | Bat Swarm,3,6,0.3333333333333333,0.6666666666666666,3,3,13,0.1875,5,Flood | Swappage | Dragons | TNT Rain | Bat Swarm,false,excluding_recorder_when_alive,true,15,0,0,true,15,10,true,10,8,true,8,3,false,3,12,0.2,disaster_chat_death_history_wave_specific_v13,false,true,6,3,4,1.1029482760846279,true,Flood=6 | Swappage=0 | Dragons=2 | TNT Rain=1 | Bat Swarm=0 | Fall=0 | Void=3 | Misc=0 | Chats=14,0,3,0,0,3,0,0,0,0,0,0,0,Flood | Swappage,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flood | Swappage | Dragons,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flood | Swappage | Dragons | TNT Rain | Bat Swarm,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Spaceship,15,16,true,199,15,Tornado | Blackout,11,4,0.7333333333333333,0.26666666666666666,125,11,Acid Rain | Nuke,8,3,0.7272727272727273,0.2727272727272727,75,8,Dragons,4,4,0.5,0.5,3,4,11,0.26666666666666666,5,Tornado | Blackout | Acid Rain | Nuke | Dragons,false,excluding_recorder_when_alive,true,14,0,0,true,14,10,true,10,8,false,8,4,false,4,10,0.2857142857142857,disaster_chat_death_history_wave_specific_v13,false,true,4,2,5,1.0864788017705522,true,Tornado=1 | Blackout=0 | Acid Rain=3 | Nuke=0 | Dragons=0 | Fall=3 | Void=2 | Misc=1 | Chats=12,3,2,1,1,2,1,0,0,0,2,0,0,Tornado | Blackout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tornado | Blackout | Acid Rain | Nuke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tornado | Blackout | Acid Rain | Nuke | Dragons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Library,13,16,true,204,13,Withers | Disco,13,0,1.0,0.0,150,13,Zombie Apocalypse,8,5,0.6153846153846154,0.38461538461538464,78,8,Flood | Hot Potato,1,7,0.125,0.875,3,1,12,0.07692307692307693,5,Withers | Disco | Zombie Apocalypse | Flood | Hot Potato,false,excluding_recorder_when_alive,true,12,0,0,true,12,12,true,12,7,true,7,1,false,1,11,0.08333333333333333,disaster_chat_death_history_wave_specific_v13,false,true,2,5,0,2.7756493506493505,true,Withers=5 | Disco=0 | Zombie Apocalypse=2 | Flood=1 | Hot Potato=1 | Fall=2 | Void=0 | Misc=0 | Chats=17,2,0,0,0,0,0,2,0,0,0,0,0,Withers | Disco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Withers | Disco | Zombie Apocalypse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Withers | Disco | Zombie Apocalypse | Flood | Hot Potato,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Cruise Ship,15,16,true,164,15,Meteor Shower | Hot Potato,14,1,0.9333333333333333,0.06666666666666667,103,14,Tornado | Blackout,12,2,0.8571428571428571,0.14285714285714285,50,12,Withers,8,4,0.6666666666666666,0.3333333333333333,3,8,7,0.5333333333333333,5,Meteor Shower | Hot Potato | Tornado | Blackout | Withers,false,excluding_recorder_when_alive,true,14,0,0,true,14,13,true,13,11,true,11,7,true,7,7,0.5,disaster_chat_death_history_wave_specific_v13,false,true,3,4,7,1.9910432314829702,true,Meteor Shower=2 | Hot Potato=1 | Tornado=3 | Blackout=0 | Withers=0 | Fall=1 | Void=0 | Misc=0 | Chats=12,1,0,0,0,0,0,0,0,0,1,0,0,Meteor Shower | Hot Potato,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meteor Shower | Hot Potato | Tornado | Blackout,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Meteor Shower | Hot Potato | Tornado | Blackout | Withers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Spaceship,13,16,true,194,13,Meteor Shower | Hypixel Says,10,3,0.7692307692307693,0.23076923076923078,124,10,TNT Rain,9,1,0.9,0.1,72,9,Withers | Nuke,4,5,0.4444444444444444,0.5555555555555556,3,4,9,0.3076923076923077,5,Meteor Shower | Hypixel Says | TNT Rain | Withers | Nuke,false,excluding_recorder_when_alive,true,12,0,0,true,12,9,true,9,8,true,8,4,false,4,8,0.3333333333333333,disaster_chat_death_history_wave_specific_v13,false,true,2,2,5,1.2441718236499306,true,Meteor Shower=7 | Hypixel Says=0 | TNT Rain=0 | Withers=0 | Nuke=0 | Fall=0 | Void=1 | Misc=0 | Chats=17,0,1,0,0,1,0,0,0,0,0,0,0,Meteor Shower | Hypixel Says,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Meteor Shower | Hypixel Says | TNT Rain,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Meteor Shower | Hypixel Says | TNT Rain | Withers | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Gondola,16,16,true,163,16,Tornado | Anvil Rain,13,3,0.8125,0.1875,112,13,Lightning | Werewolf,11,2,0.8461538461538461,0.15384615384615385,59,11,Meteor Shower | Grounded,7,4,0.6363636363636364,0.36363636363636365,3,7,9,0.4375,6,Tornado | Anvil Rain | Lightning | Werewolf | Meteor Shower | Grounded,false,excluding_recorder_when_alive,true,15,0,0,true,15,12,false,12,10,false,10,7,false,7,8,0.4666666666666667,disaster_chat_death_history_wave_specific_v13,false,true,4,5,7,1.3414601373887654,true,Tornado=1 | Anvil Rain=1 | Lightning=0 | Werewolf=1 | Meteor Shower=2 | Grounded=0 | Fall=3 | Void=0 | Misc=2 | Chats=14,3,0,2,0,0,2,2,0,0,1,0,0,Tornado | Anvil Rain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tornado | Anvil Rain | Lightning | Werewolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tornado | Anvil Rain | Lightning | Werewolf | Meteor Shower | Grounded,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Arctic Lab,16,16,true,199,16,Withers,16,0,1.0,0.0,136,16,TNT Rain | Anvil Rain,13,3,0.8125,0.1875,61,13,Lightning | Purge,6,7,0.46153846153846156,0.5384615384615384,3,6,10,0.375,5,Withers | TNT Rain | Anvil Rain | Lightning | Purge,false,excluding_recorder_when_alive,true,15,0,0,true,15,15,true,15,13,false,13,6,false,6,9,0.4,disaster_chat_death_history_wave_specific_v13,false,true,5,8,10,4.702653693056169,true,Withers=2 | TNT Rain=1 | Anvil Rain=0 | Lightning=1 | Purge=5 | Fall=1 | Void=0 | Misc=0 | Chats=14,1,0,0,0,0,0,1,0,0,0,0,0,Withers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Withers | TNT Rain | Anvil Rain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Withers | TNT Rain | Anvil Rain | Lightning | Purge,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Monorail,16,16,true,194,16,Lightning,15,1,0.9375,0.0625,135,15,Zombie Apocalypse,10,5,0.6666666666666666,0.3333333333333333,56,10,Meteor Shower | Nuke,5,5,0.5,0.5,3,5,11,0.3125,4,Lightning | Zombie Apocalypse | Meteor Shower | Nuke,false,excluding_recorder_when_alive,true,15,0,0,true,15,14,true,14,10,false,10,5,false,5,10,0.3333333333333333,disaster_chat_death_history_wave_specific_v13,false,true,6,8,6,2.1405395846389625,true,Lightning=1 | Zombie Apocalypse=4 | Meteor Shower=1 | Nuke=0 | Fall=2 | Void=0 | Misc=2 | Chats=18,2,0,2,0,0,1,1,0,1,1,0,0,Lightning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lightning | Zombie Apocalypse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Lightning | Zombie Apocalypse | Meteor Shower | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Melon Mall,16,16,true,197,16,Withers | Anvil Rain,15,1,0.9375,0.0625,133,15,Tornado | Purge,12,3,0.8,0.2,70,12,Fragile Ground | Nuke,6,6,0.5,0.5,3,6,10,0.375,6,Withers | Anvil Rain | Tornado | Purge | Fragile Ground | Nuke,false,excluding_recorder_when_alive,true,15,0,0,true,15,14,true,14,12,false,12,6,false,6,9,0.4,disaster_chat_death_history_wave_specific_v13,false,true,5,6,8,1.3521274464883486,true,Withers=0 | Anvil Rain=0 | Tornado=2 | Purge=3 | Fragile Ground=0 | Nuke=1 | Fall=3 | Void=0 | Misc=0 | Chats=19,3,0,0,1,0,0,0,0,0,2,0,0,Withers | Anvil Rain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Withers | Anvil Rain | Tornado | Purge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Withers | Anvil Rain | Tornado | Purge | Fragile Ground | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Oil Rig,16,16,true,208,16,TNT Rain | Hypixel Says,12,4,0.75,0.25,133,12,Sinkhole | Hot Potato,9,3,0.75,0.25,59,9,Lightning | Half Health,5,4,0.5555555555555556,0.4444444444444444,3,5,11,0.3125,6,TNT Rain | Hypixel Says | Sinkhole | Hot Potato | Lightning | Half Health,false,excluding_recorder_when_alive,true,15,0,0,true,15,11,true,11,9,false,9,5,false,5,10,0.3333333333333333,disaster_chat_death_history_wave_specific_v13,false,true,5,5,7,1.5998497315394904,true,TNT Rain=4 | Hypixel Says=1 | Sinkhole=0 | Hot Potato=0 | Lightning=0 | Half Health=0 | Fall=4 | Void=0 | Misc=1 | Chats=16,4,0,1,1,0,1,1,0,0,2,0,0,TNT Rain | Hypixel Says,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TNT Rain | Hypixel Says | Sinkhole | Hot Potato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TNT Rain | Hypixel Says | Sinkhole | Hot Potato | Lightning | Half Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Library,16,16,true,211,16,Tornado | Werewolf,9,7,0.5625,0.4375,140,9,Zombie Apocalypse | Swappage,4,5,0.4444444444444444,0.5555555555555556,79,4,Lightning | Hypixel Says,2,2,0.5,0.5,3,2,14,0.125,6,Tornado | Werewolf | Zombie Apocalypse | Swappage | Lightning | Hypixel Says,false,excluding_recorder_when_alive,true,15,0,1,true,14,8,false,8,3,false,3,1,false,1,14,0.06666666666666667,disaster_chat_death_history_wave_specific_v13,false,true,3,0,0,1.0532446311858077,true,Tornado=1 | Werewolf=5 | Zombie Apocalypse=2 | Swappage=0 | Lightning=0 | Hypixel Says=0 | Fall=2 | Void=3 | Misc=0 | Chats=11,2,3,0,1,0,0,1,1,0,0,2,0,Tornado | Werewolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,Tornado | Werewolf | Zombie Apocalypse | Swappage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Tornado | Werewolf | Zombie Apocalypse | Swappage | Lightning | Hypixel Says,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Oil Rig,16,16,true,217,16,Zombie Apocalypse,13,3,0.8125,0.1875,151,13,Dragons,11,2,0.8461538461538461,0.15384615384615385,75,11,Sinkhole,9,2,0.8181818181818182,0.18181818181818182,3,9,7,0.5625,3,Zombie Apocalypse | Dragons | Sinkhole,false,excluding_recorder_when_alive,true,15,0,0,true,15,12,true,12,10,true,10,8,true,8,7,0.5333333333333333,disaster_chat_death_history_wave_specific_v13,false,true,4,5,7,2.7069488741562755,true,Zombie Apocalypse=2 | Dragons=1 | Sinkhole=0 | Fall=2 | Void=1 | Misc=1 | Chats=13,2,1,1,0,0,1,1,0,0,1,1,0,Zombie Apocalypse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Zombie Apocalypse | Dragons,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zombie Apocalypse | Dragons | Sinkhole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Spaceship,16,16,true,183,16,Dragons | Blackout,15,1,0.9375,0.0625,128,15,Lightning | Bat Swarm,13,2,0.8666666666666667,0.13333333333333333,73,13,Zombie Apocalypse | Nuke,3,10,0.23076923076923078,0.7692307692307693,3,3,13,0.1875,6,Dragons | Blackout | Lightning | Bat Swarm | Zombie Apocalypse | Nuke,false,excluding_recorder_when_alive,true,15,0,0,true,15,14,true,14,13,false,13,3,false,3,12,0.2,disaster_chat_death_history_wave_specific_v13,false,true,5,8,9,12.043642905838027,true,Dragons=0 | Blackout=0 | Lightning=0 | Bat Swarm=4 | Zombie Apocalypse=3 | Nuke=0 | Fall=2 | Void=2 | Misc=1 | Chats=23,2,2,1,0,1,0,0,0,0,2,1,1,Dragons | Blackout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dragons | Blackout | Lightning | Bat Swarm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dragons | Blackout | Lightning | Bat Swarm | Zombie Apocalypse | Nuke,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Arctic Lab,16,16,true,198,16,Stampede | Grounded,15,1,0.9375,0.0625,122,15,The Floor is Lava | Hypixel Says,3,12,0.2,0.8,65,3,Withers | Nuke,1,2,0.3333333333333333,0.6666666666666666,3,1,15,0.0625,6,Stampede | Grounded | The Floor is Lava | Hypixel Says | Withers | Nuke,false,excluding_recorder_when_alive,true,15,0,0,true,15,14,true,14,3,false,3,1,false,1,14,0.06666666666666667,disaster_chat_death_history_wave_specific_v13,false,true,5,4,0,3.0437595279075498,true,Stampede=1 | Grounded=0 | The Floor is Lava=9 | Hypixel Says=0 | Withers=0 | Nuke=1 | Fall=1 | Void=1 | Misc=1 | Chats=12,1,1,1,0,0,1,1,1,0,0,0,0,Stampede | Grounded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stampede | Grounded | The Floor is Lava | Hypixel Says,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,Stampede | Grounded | The Floor is Lava | Hypixel Says | Withers | Nuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Area 52,16,16,true,188,16,Tornado,14,2,0.875,0.125,124,14,Fragile Ground | Werewolf,12,2,0.8571428571428571,0.14285714285714285,61,12,Flood | Purge,4,8,0.3333333333333333,0.6666666666666666,3,4,12,0.25,5,Tornado | Fragile Ground | Werewolf | Flood | Purge,false,excluding_recorder_when_alive,true,15,0,0,true,15,12,true,12,11,false,11,3,false,3,12,0.2,disaster_chat_death_history_wave_specific_v13,false,true,5,5,6,3.205275092493138,true,Tornado=5 | Fragile Ground=0 | Werewolf=2 | Flood=3 | Purge=2 | Fall=0 | Void=0 | Misc=1 | Chats=12,0,0,1,0,0,1,0,0,0,0,0,0,Tornado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Tornado | Fragile Ground | Werewolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Tornado | Fragile Ground | Werewolf | Flood | Purge,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Monorail,15,16,true,231,15,Tornado | Werewolf,10,5,0.6666666666666666,0.3333333333333333,154,10,Acid Rain | Half Health,8,2,0.8,0.2,77,8,"Dragons | Red Light, Green Light",4,4,0.5,0.5,3,4,11,0.26666666666666666,6,"Tornado | Werewolf | Acid Rain | Half Health | Dragons | Red Light, Green Light",false,excluding_recorder_when_alive,true,14,0,1,true,13,9,false,9,7,false,7,3,false,3,11,0.21428571428571427,disaster_chat_death_history_wave_specific_v13,false,true,1,1,2,1.171208387661284,true,"Tornado=3 | Werewolf=3 | Acid Rain=2 | Half Health=0 | Dragons=0 | Red Light, Green Light=1 | Fall=0 | Void=0 | Misc=1 | Chats=12",0,0,1,0,0,0,0,0,0,0,0,1,Tornado | Werewolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,Tornado | Werewolf | Acid Rain | Half Health,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Tornado | Werewolf | Acid Rain | Half Health | Dragons | Red Light, Green Light",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
